date,BRL,CLP,COP,MXN
2012-01-12,-1.0652511413031562,-0.8384120125624024,-0.8957407504494386,-0.5744804098281101
2012-01-13,-1.0652511413031562,-0.909481608787922,-0.9175060926153882,-0.5495967114098104
2012-01-16,-1.052124184822422,-0.8596082079279082,-0.9196640239754312,-0.5661624457588055
2012-01-17,-1.0672006892953445,-0.9051176862126705,-0.9196640239754312,-0.6067344561559208
2012-01-18,-1.070060026350554,-0.9157157838954237,-0.9289096436818218,-0.6515882877195129
2012-01-19,-1.084746621225039,-0.9693296898199387,-0.9458382431442268,-0.6816663265692777
2012-01-20,-1.084746621225039,-1.027930935830455,-0.9558465799692534,-0.6960911503350341
2012-01-23,-1.0895555062724362,-1.0017474003789473,-0.9430292118048607,-0.7000220025534393
2012-01-24,-1.1060616792729636,-1.0478802961744607,-0.9750261250744617,-0.7239931817067523
2012-01-25,-1.095664089981293,-1.036658780980957,-0.9693894595391774,-0.7525971509746147
2012-01-26,-1.1241274906672414,-1.0546132052905621,-0.9691848281171042,-0.7621084094673636
2012-01-27,-1.1219180029427613,-1.0945119259785732,-0.993015087360336,-0.7890277277844808
2012-01-30,-1.111260473918799,-1.0284296698390554,-0.9768864107296711,-0.7672325561092143
2012-01-31,-1.1138598712417167,-1.014714484602551,-0.9684593167115727,-0.7431209893766721
2012-02-01,-1.1297161949115144,-1.0720688955915674,-0.9853879161739777,-0.7973456918537855
2012-02-02,-1.1473920967073545,-1.1381511517310852,-1.0008282871122154,-0.8291434785491024
2012-02-03,-1.1523309516208977,-1.170070128281494,-1.0047906955578114,-0.8790863598597382
2012-02-06,-1.1398538444708932,-1.1488739329159883,-1.0248445749209683,-0.8769454492764994
2012-02-07,-1.1390740252740177,-1.1775511384104964,-1.0189102636808502,-0.8731198877425149
2012-02-08,-1.1460923980458955,-1.1912663236470005,-1.0275047834079178,-0.85802822297542225
2012-02-09,-1.1515511324240226,-1.2274245392705103,-1.035764451717047,-0.8748396355880678
2012-02-10,-1.1454425487151663,-1.1693220272685938,-1.043093977198572,-0.8287574127062236
2012-02-13,-1.1502514337625638,-1.165082788195493,-1.0233191406836968,-0.8653985708849324
2012-02-14,-1.146742247376625,-1.0952600269914734,-1.0372154745281108,-0.8441649495265809
2012-02-15,-1.1364746279511,-1.075809400656068,-1.0239702406630198,-0.8019784819683348
2012-02-16,-1.1515511324240226,-1.1052347071634763,-1.0127155124490033,-0.8230366188526507
2012-02-17,-1.1551902886761074,-1.0990005320559746,-1.009683246831012,-0.843743786788895
2012-02-20,-1.144272819919853,-1.1306701416020835,-1.0340715917708068,-0.8670832218356781
2012-02-21,-1.1554502284083992,-1.1331638116450842,-1.0340715917708068,-0.8326882649246288
2012-02-22,-1.16584781770007,-1.11820179138708,-1.0382014259253716,-0.8139816199923948
2012-02-23,-1.1564899873375662,-1.1463802628729878,-1.0307974890176383,-0.8212115803226766
2012-02-24,-1.1619487217156932,-1.1563549430449906,-1.0409546486950816,-0.7933095489509584
2012-02-27,-1.1637682998417356,-1.1563549430449906,-1.0478191027628037,-0.7980125328551224
2012-02-28,-1.181054292039138,-1.1999941687975029,-1.0387967173350385,-0.8133849727806727
2012-02-29,-1.1515511324240226,-1.1526144379804895,-1.056357813920215,-0.8082959230336297
2012-03-01,-1.1562300476052745,-1.140146087765486,-1.05818089386232,-0.8563435720246771
2012-03-02,-1.1349149895573496,-1.1107207812580777,-1.051018794089764,-0.8436033992096659
2012-03-05,-1.1247773399979708,-1.0965068620129739,-1.0417359686702692,-0.8177018908419573
2012-03-06,-1.098003547571919,-0.9855385450994434,-1.0448240428579167,-0.7584232355126088
2012-03-07,-1.0876059582802482,-1.0403992860454583,-1.0349831317418594,-0.803277067076201
2012-03-08,-1.093584572122959,-1.1132144513010782,-1.045103085706198,-0.8717511088450345
2012-03-09,-1.0553734314760692,-1.1139625523139784,-1.061510805185145,-0.8850528319769608
2012-03-12,-1.0483550587041917,-1.0827916767764698,-1.0670544564376687,-0.8786301002272445
2012-03-13,-1.0553734314760692,-1.1276777375504827,-1.0595761081037272,-0.9143938360357744
2012-03-14,-1.0392571680739797,-1.0658347204840657,-1.0694914306459928,-0.8565892502883276
2012-03-15,-1.0478351792396081,-1.126430902528982,-1.0689891535190865,-0.8778930654362933
2012-03-16,-1.0426363845937727,-1.1276777375504827,-1.0690263592321907,-0.8750151200621034
2012-03-19,-1.0179421100260548,-1.1214435624429808,-1.073937513361943,-0.8832628903417938
2012-03-20,-1.0248305129317867,-1.1102220472494782,-1.073937513361943,-0.8819994021287353
2012-03-21,-1.021191356679702,-1.0877790168624717,-1.0713331134446502,-0.861397524876913
2012-03-22,-1.0195017484198057,-1.0441397911099595,-1.0745886133412665,-0.8263708238593344
2012-03-23,-1.0314589761052266,-1.0491271311959607,-1.0674451164252627,-0.8478501234813363
2012-03-26,-1.0221011457427234,-1.0890258518839715,-1.0706076020391184,-0.8767699648024633
2012-03-27,-1.0158625921677207,-1.0728169966044676,-1.0717051705756921,-0.8634682416705369
2012-03-28,-1.0107937673880312,-1.0553613063034624,-1.0654732136307405,-0.8465515383734701
2012-03-29,-1.019111838821368,-1.0578549763464629,-1.0499956369793988,-0.8275992151775857
2012-03-30,-1.0084543097974057,-1.0521195352475616,-1.0250492063430412,-0.8273184400191282
2012-04-02,-1.004425243946883,-1.1314182426149837,-1.0112644896379401,-0.8545536303895102
2012-04-03,-1.0119634961833444,-1.1152093873354791,-1.0353365860163488,-0.8426908799446792
2012-04-04,-1.0085842796635516,-1.1152093873354791,-1.056339211063663,-0.8353907258247826
2012-04-05,-1.0135231345770948,-1.1119676162795784,-1.0475214570579705,-0.8040491987619593
2012-04-06,-1.0106637975218853,-1.1119676162795784,-1.0475214570579705,-0.7632666069960014
2012-04-09,-1.019241808687514,-1.0977536970344746,-1.0475214570579705,-0.7696542418509106
2012-04-10,-0.9992264493010478,-1.0446385251185593,-1.0345924717542654,-0.7036369827185804
2012-04-11,-0.9974068711750054,-1.0695752255485662,-1.0089763382820325,-0.7025138820847504
2012-04-12,-1.0088442193958431,-1.1301714075934832,-1.019468349377413,-0.7493331397575458
2012-04-13,-0.9950674135843794,-1.0970055960215743,-1.0359876859956725,-0.697600316811743
2012-04-16,-0.9818104872374994,-1.061595481410964,-1.03907576018332,-0.684544271943467
2012-04-17,-0.964654464906243,-1.0994992660645748,-1.0417731743833734,-0.7222734338611995
2012-04-18,-0.9407400095354006,-1.0558600403120628,-1.0540510597077553,-0.6960209565454192
2012-04-19,-0.9378806724801911,-1.0533663702690623,-1.044489191439979,-0.6896333216905101
2012-04-20,-0.9486681713702995,-1.0827916767764698,-1.0410476629778418,-0.7233614376002231
2012-04-23,-0.9404800698031088,-1.0546132052905621,-1.0502188712580238,-0.697600316811743
2012-04-24,-0.9409999492676923,-1.0541144712819626,-1.0440613257392808,-0.7042336299303026
2012-04-25,-0.9394403108739416,-1.0840385117979705,-1.0562089910677979,-0.7040581454562663
2012-04-26,-0.9335916668973769,-1.1019929361075755,-1.0637617508279482,-0.6981267702338508
2012-04-27,-0.9303424202437299,-1.1052347071634763,-1.0623107280168846,-0.7709528269587762
2012-04-30,-0.9034386579515319,-1.0990005320559746,-1.0686915078142527,-0.7547029646630463
2012-05-01,-0.9040885072822615,-1.0990005320559746,-1.0634827079796667,-0.7897998594702391
2012-05-02,-0.8853728465572545,-1.1089752122279775,-1.0634827079796667,-0.781797767454199
2012-05-03,-0.9038285675499699,-1.126430902528982,-1.0707006163218793,-0.7583881386178011
2012-05-04,-0.8825135095020448,-1.1152093873354791,-1.0804299102986237,-0.6985830298663446
2012-05-07,-0.8882321836124638,-1.1256828015160818,-1.076058239008882,-0.7017066535041849
2012-05-08,-0.8614583911864118,-1.0927663569484727,-1.0725609019770885,-0.6304599570455828
2012-05-09,-0.8235071902718141,-1.0471321951615604,-1.0698076792073787,-0.5849041875858465
2012-05-10,-0.8432626099259881,-1.071570161582967,-1.0412336915433626,-0.578972812363431
2012-05-11,-0.8287059849176494,-1.0653359864754652,-1.0616224223244572,-0.5593887450610174
2012-05-14,-0.7884153264124258,-0.981049939022042,-1.0621991108775721,-0.501127899681077
2012-05-15,-0.7815269235066936,-0.8845449083579151,-1.0493445370000758,-0.4653641638725471
2012-05-16,-0.7839963509634654,-0.9000056626245194,-1.0367504031143084,-0.490388249870076
2012-05-17,-0.7721690931441905,-0.8222031572828977,-1.0083996497289178,-0.46417086944910285
2012-05-18,-0.7530635228207457,-0.845893022691404,-0.9873598189684996,-0.47368212794185177
2012-05-21,-0.7288891277176113,-0.845893022691404,-0.9696126938178024,-0.5160089830793264
2012-05-22,-0.6667635316998792,-0.815968982175396,-0.9696126938178024,-0.4423055039842214
2012-05-23,-0.7418861143321993,-0.815968982175396,-0.9505075601388022,-0.4128943061357937
2012-05-24,-0.7465650295134512,-0.7922791167668897,-0.9124833213463228,-0.403453241432659
2012-05-25,-0.8003725540978469,-0.7972664568528908,-0.9287050122597486,-0.40001374574155396
2012-05-28,-0.8071309871374329,-0.747393055992877,-0.9208174010816608,-0.42640661063656266
2012-05-29,-0.7927043319952397,-0.7660955813153821,-0.9208174010816608,-0.4490441077872024
2012-05-30,-0.7646308409077289,-0.6768221937759578,-0.9615018483610898,-0.35852921607945193
2012-05-31,-0.7538433420176209,-0.6800639648318585,-0.9447406746076534,-0.2789645555515451
2012-06-01,-0.7322683442374045,-0.6788171298103579,-0.9336347692460535,-0.29805726632665847
2012-06-04,-0.7087437984649997,-0.7249500256058713,-0.9319419092998128,-0.3295391809687101
2012-06-05,-0.7559228598759549,-0.7591133051949809,-0.9676035853101763,-0.33182047913117796
2012-06-06,-0.7417561444660538,-0.8351702415065015,-0.9986517528956207,-0.39889064510772393
2012-06-07,-0.7369472594186558,-0.8670892180569105,-1.0283419119527617,-0.3844307244471604
2012-06-08,-0.75449319134835,-0.8920259184869174,-1.0580692767230073,-0.4365496132358415
2012-06-11,-0.7012055462285381,-0.8384120125624024,-1.0406756058467999,-0.3755512100609401
2012-06-12,-0.6969165406457242,-0.8658423830354098,-1.0406756058467999,-0.41601792977363405
2012-06-13,-0.6900281377399923,-0.8596082079279082,-1.0402849458592058,-0.39657425005044894
2012-06-14,-0.7116031355202088,-0.9406524843254307,-1.0273001519858445,-0.44332331393363017
2012-06-15,-0.7157621712368771,-0.9012524976460193,-1.0195241579470693,-0.4330399237551223
2012-06-18,-0.7074440998035404,-0.9187081879470247,-1.0221657635774668,-0.4673646868765574
2012-06-19,-0.7485145775056395,-0.9623474136995368,-1.0221657635774668,-0.5196239632444676
2012-06-20,-0.7491644268363691,-0.9369119792609295,-1.0464052856648447,-0.5104285768049832
2012-06-21,-0.7054945518113521,-0.8596082079279082,-1.0516140854994307,-0.43514573744355395
2012-06-22,-0.6984761790394746,-0.8758170632074128,-1.0411778829737064,-0.45809910664745823
2012-06-25,-0.7045847627483313,-0.8072411370248938,-1.019821803651903,-0.43595296602411937
2012-06-26,-0.6857391321571783,-0.8184626522183965,-0.9902432617340744,-0.4946349741417458
2012-06-27,-0.6862590116217618,-0.8309310024334,-0.9869505561243535,-0.5620912059611712
2012-06-28,-0.6806703073774886,-0.8072411370248938,-1.0036187155950294,-0.5451394057692966
2012-06-29,-0.772688972608774,-0.9032474336804203,-0.9860948247229575,-0.6287051123052235
2012-07-02,-0.8031019212869104,-0.9032474336804203,-1.025160823482354,-0.6401817969071757
2012-07-03,-0.7660605094353338,-0.9730701948844399,-1.025160823482354,-0.6432703236502083
2012-07-04,-0.7482546377733478,-0.9543676695619348,-1.0494747569959402,-0.6421472230163783
2012-07-05,-0.7600818955926233,-0.963095514712437,-1.0494747569959402,-0.6122095717458426
2012-07-06,-0.7478647281749105,-0.9281841341104272,-1.0441915457351458,-0.6227035432931931
2012-07-09,-0.7411062951353241,-0.978057534970441,-1.0239516378064677,-0.6341802278951453
2012-07-10,-0.7398065964738655,-0.9817980400349422,-1.014650209530421,-0.6268449768804423
2012-07-11,-0.7377270786155316,-1.0154625856154513,-1.0243050920809578,-0.6509916405077908
2012-07-12,-0.7356475607571971,-0.9905258851854445,-1.0193567322381005,-0.5978549417697004
2012-07-13,-0.734997711426468,-1.0354119459594573,-1.0148920466655984,-0.6576249536263504
2012-07-16,-0.7356475607571971,-1.0354119459594573,-1.033327477508723,-0.6825788458342644
2012-07-17,-0.7556629201436631,-1.0403992860454583,-1.0366573888315476,-0.7040932423510735
2012-07-18,-0.7543632214822045,-1.0546132052905621,-1.0356342317211824,-0.7000220025534393
2012-07-19,-0.7676201478290842,-1.0807967407420698,-1.036917828823277,-0.6804730321458328
2012-07-20,-0.7538433420176209,-1.0466334611529602,-1.0415313372481962,-0.6320042204170994
2012-07-23,-0.7335680428988631,-1.002994235400448,-1.0415313372481962,-0.553387176048987
2012-07-24,-0.723690333071776,-0.9768106999489404,-1.0143897695386914,-0.5103583830153684
2012-07-25,-0.7403264759384489,-1.0042410704219487,-1.0014793870915388,-0.5499125834630749
2012-07-26,-0.7564427393405384,-1.0778043366904688,-0.9974797729328386,-0.6154384860681043
2012-07-27,-0.7520237638915782,-1.1231891314730813,-1.0165663037552866,-0.6757349513468616
2012-07-30,-0.7307087058436534,-1.125184067507482,-1.013031761010389,-0.6662938866437268
2012-07-31,-0.7112132259217715,-1.1127157172924786,-1.0169383608863285,-0.6436914863878949
2012-08-01,-0.7260297906624016,-1.1127157172924786,-1.0137386695593684,-0.6241425159802885
2012-08-02,-0.7197912370873993,-1.1077283772064768,-1.0197473922256945,-0.634531196843217
2012-08-03,-0.7481246679072022,-1.145133427851487,-1.0133108038586702,-0.7116390747346205
2012-08-06,-0.7439656321905338,-1.1713169633029947,-1.0224448064257483,-0.6888611900047523
2012-08-07,-0.745785210316576,-1.1825384784964976,-1.0238772263802596,-0.677910958824908
2012-08-08,-0.7554029804113714,-1.2099688489695057,-1.0238772263802596,-0.70739235046295
2012-08-09,-0.7663204491676255,-1.2204422631501084,-1.0187800436849859,-0.7286259718213015
2012-08-10,-0.7650207505061668,-1.1713169633029947,-1.0186870294022254,-0.7303106227720466
2012-08-13,-0.7580023777342888,-1.140146087765486,-1.0121202210393365,-0.7066553156719988
2012-08-14,-0.7499442460332444,-1.125184067507482,-1.0097948639703247,-0.6961262472298412
2012-08-15,-0.7533234625530375,-1.125184067507482,-0.9950055930114102,-0.7123761095255711
2012-08-16,-0.7622913833171033,-1.1201967274214804,-0.9645527168356328,-0.6979512857598154
2012-08-17,-0.7643709011754372,-1.1164562223569798,-0.9490379344711869,-0.7171843841141565
2012-08-20,-0.7613815942540819,-1.1089752122279775,-0.9544885714409505,-0.7224138214404285
2012-08-21,-0.7629412326478323,-1.1226903974644815,-0.9544885714409505,-0.7081995790435155
2012-08-22,-0.7611216545217901,-1.1463802628729878,-0.967119911039822,-0.73280250230335775
2012-08-23,-0.7534534324191831,-1.1526144379804895,-0.972551945153033,-0.7026542696639788
2012-08-24,-0.7489044871040774,-1.145133427851487,-0.9810162448842359,-0.698161867128658
2012-08-27,-0.7416261745999077,-1.1426397578084866,-0.9689243881253751,-0.6919146198529779
2012-08-28,-0.726939579725423,-1.1593473470965916,-0.956627899944441,-0.6926165577491219
2012-08-29,-0.719401327488962,-1.1488739329159883,-0.9425827432476104,-0.6522902256156571
2012-08-30,-0.720441086418129,-1.1443853268385868,-0.9348625577784914,-0.6369177856901062
2012-08-31,-0.7438356623243877,-1.1468789968815882,-0.9397737119082443,-0.6921602981166283
2012-09-03,-0.7407163855368868,-1.1526144379804895,-0.9496146230243018,-0.69138816643087
2012-09-04,-0.7287591578514652,-1.145133427851487,-0.9496146230243018,-0.6975301230221287
2012-09-05,-0.7331781333004252,-1.1463802628729878,-0.9503587372863856,-0.7185882599064447
2012-09-06,-0.7477347583087642,-1.2067270779136043,-0.9703568080798862,-0.7395411061063387
2012-09-07,-0.7476047884426181,-1.2104675829781055,-0.9889038560623236,-0.7668815871611419
2012-09-10,-0.7559228598759549,-1.214956189055507,-1.0014421813784347,-0.7297490724551317
2012-09-11,-0.763591081978562,-1.2261777042490096,-0.9923639873810128,-0.7634069945752298
2012-09-12,-0.7494243665686608,-1.2274245392705103,-1.0050697384060927,-0.7537904453980588
2012-09-13,-0.7587821969311646,-1.278544775152025,-0.9923825902375649,-0.8241246225916736
